序号,位移响应
26990,1.7913446715775805e-07
26991,1.7739805669720923e-07
26992,1.7566487016101938e-07
26993,1.7393488746054088e-07
26994,1.7220808859001343e-07
26995,1.7048445361897794e-07
26996,1.687639626848701e-07
26997,1.6704659598575533e-07
26998,1.6533233377323926e-07
26999,1.63621156345709e-07
27000,1.6191304404182225e-07
27001,1.6020797723432385e-07
27002,1.5850593632422328e-07
27003,1.56806901735399e-07
27004,1.5511085390957737e-07
27005,1.534177733018179e-07
27006,1.5172764037641777e-07
27007,1.500404356033519e-07
27008,1.483561394551913e-07
27009,1.466747324045706e-07
27010,1.4499619492218293e-07
27011,1.433205074753113e-07
27012,1.416476505269028e-07
27013,1.3997760453519663e-07
27014,1.383103499538962e-07
27015,1.3664586723285263e-07
27016,1.3498413681929027e-07
27017,1.3332513915954169e-07
27018,1.3166885470125647e-07
27019,1.300152638961221e-07
27020,1.283643472029733e-07
27021,1.2671608509138088e-07
27022,1.250704580456092e-07
27023,1.2342744656892325e-07
27024,1.2178703118827016e-07
27025,1.2014919245922178e-07
27026,1.1851391097116935e-07
27027,1.1688116735276417e-07
27028,1.1525094227753329e-07
27029,1.1362321646963856e-07
27030,1.1199797070970676e-07
27031,1.10375185840752e-07
27032,1.0875484277411434e-07
27033,1.0713692249533473e-07
27034,1.0552140607001315e-07
27035,1.0390827464951424e-07
27036,1.0229750947655087e-07
27037,1.0068909189058572e-07
27038,9.908300333299139e-08
27039,9.747922535194962e-08
27040,9.587773960707277e-08
27041,9.427852787369651e-08
27042,9.26815720468143e-08
27043,9.108685414460954e-08
27044,8.94943563116277e-08
27045,8.790406082147329e-08
27046,8.631595007908071e-08
27047,8.473000662252102e-08
27048,8.314621312432325e-08
27049,8.156455239233001e-08
27050,7.998500737003703e-08
27051,7.840756113642553e-08
27052,7.683219690535482e-08
27053,7.525889802438675e-08
27054,7.368764797318467e-08
27055,7.211843036139337e-08
27056,7.055122892608786e-08
27057,6.898602752872143e-08
27058,6.742281015171216e-08
27059,6.586156089455842e-08
27060,6.430226396958927e-08
27061,6.274490369735584e-08
27062,6.118946450171247e-08
27063,5.963593090451781e-08
27064,5.808428752017816e-08
27065,5.653451904984786e-08
27066,5.4986610275504285e-08
27067,5.344054605380938e-08
27068,5.189631130987723e-08
27069,5.0353891030921286e-08
27070,4.881327025988385e-08
27071,4.7274434089031636e-08
27072,4.57373676535539e-08
27073,4.420205612529018e-08
27074,4.2668484706506274e-08
27075,4.113663862380662e-08
27076,3.9606503122266085e-08
27077,3.8078063459725136e-08
27078,3.65513049013604e-08
27079,3.502621271450084e-08
27080,3.3502772163778425e-08
27081,3.19809685065788e-08
27082,3.0460786988880574e-08
27083,2.8942212841441216e-08
27084,2.7425231276405462e-08
27085,2.5909827484344976e-08
27086,2.439598663167151e-08
27087,2.288369385857774e-08
27088,2.1372934277373734e-08
27089,1.9863692971295132e-08
27090,1.8355954993783206e-08
27091,1.6849705368250205e-08
27092,1.534492908824878e-08
27093,1.3841611118164846e-08
27094,1.2339736394320424e-08
27095,1.0839289826503381e-08
27096,9.340256299970662e-09
27097,7.842620677773393e-09
27098,6.346367803576665e-09
27099,4.851482504755423e-09
27100,3.3579495958537624e-09
27101,1.8657538823906397e-09
27102,3.748801649137759e-10
27103,-1.1146867566525236e-09
27104,-2.6029620784799796e-09
27105,-4.089960988066694e-09
27106,-5.57569865934808e-09
27107,-7.060190247641764e-09
27108,-8.54345088455099e-09
27109,-1.0025495672758762e-08
27110,-1.1506339680866857e-08
27111,-1.2985997938179814e-08
27112,-1.4464485429601549e-08
27113,-1.594181709059551e-08
27114,-1.7418007802263418e-08
27115,-1.88930723865841e-08
27116,-2.0367025601843727e-08
27117,-2.1839882138293108e-08
27118,-2.3311656614026843e-08
27119,-2.478236357116237e-08
27120,-2.6252017472320554e-08
27121,-2.7720632697412874e-08
27122,-2.918822354079286e-08
27123,-3.06548042087836e-08
27124,-3.212038881756439e-08
27125,-3.358499139144873e-08
27126,-3.504862586163494e-08
27127,-3.6511306065271036e-08
27128,-3.7973045745050686e-08
27129,-3.943385854916495e-08
27130,-4.0893758031721554e-08
27131,-4.2352757653554635e-08
27132,-4.381087078349108e-08
27133,-4.526811070002003e-08
27134,-4.6724490593353666e-08
27135,-4.8180023567906537e-08
27136,-4.963472264510682e-08
27137,-5.108860076661422e-08
27138,-5.254167079783515e-08
27139,-5.399394553180212e-08
27140,-5.5445437693276795e-08
27141,-5.6896159943197766e-08
27142,-5.834612488330025e-08
27143,-5.979534506099076e-08
27144,-6.124383297437341e-08
27145,-6.269160107744902e-08
27146,-6.41386617854065e-08
27147,-6.558502748003457e-08
27148,-6.70307105151241e-08
27149,-6.84757232219603e-08
27150,-6.992007791474629e-08
27151,-7.136378689600459e-08
27152,-7.280686246187107e-08
27153,-7.424931690732375e-08
27154,-7.569116253120901e-08
27155,-7.713241164113411e-08
27156,-7.857307655813604e-08
27157,-8.00131696211343e-08
27158,-8.145270319110599e-08
27159,-8.289168965500421e-08
27160,-8.433014142934853e-08
27161,-8.576807096350737e-08
27162,-8.720549074263963e-08
27163,-8.86424132902604e-08
27164,-9.00788511704594e-08
27165,-9.151481698972027e-08
27166,-9.295032339834798e-08
27167,-9.438538309152155e-08
27168,-9.582000880990737e-08
27169,-9.725421333991335e-08
27170,-9.868800951351433e-08
27171,-1.0012141020768805e-07
27172,-1.0155442834347825e-07
27173,-1.0298707688465562e-07
27174,-1.0441936883603289e-07
27175,-1.0585131724139487e-07
27176,-1.0728293518114777e-07
27177,-1.0871423576957579e-07
27178,-1.1014523215187383e-07
27179,-1.1157593750083573e-07
27180,-1.1300636501334917e-07
27181,-1.1443652790661618e-07
27182,-1.1586643941421115e-07
27183,-1.1729611278194379e-07
27184,-1.1872556126357751e-07
27185,-1.201547981164578e-07
27186,-1.2158383659703064e-07
27187,-1.2301268995632683e-07
27188,-1.2444137143540598e-07
27189,-1.2586989426085697e-07
27190,-1.2729827164025787e-07
27191,-1.2872651675780271e-07
27192,-1.3015464276995876e-07
27193,-1.3158266280127706e-07
27194,-1.3301058994038346e-07
27195,-1.3443843723611276e-07
27196,-1.358662176939045e-07
27197,-1.3729394427239465e-07
27198,-1.3872162988027806e-07
27199,-1.4014928737347692e-07
27200,-1.4157692955255896e-07
27201,-1.430045691605233e-07
27202,-1.4443221888088282e-07
27203,-1.4585989133611317e-07
27204,-1.4728759908643224e-07
27205,-1.4871535462897176e-07
27206,-1.5014317039729364e-07
27207,-1.515710587613027e-07
27208,-1.529990320275e-07
27209,-1.5442710243965614e-07
27210,-1.5585528217978966e-07
27211,-1.5728358336958238e-07
27212,-1.587120180720786e-07
27213,-1.601405982937679e-07
27214,-1.6156933598700385e-07
27215,-1.629982430527082e-07
27216,-1.6442733134339653e-07
27217,-1.6585661266646497e-07
27218,-1.6728609878776784e-07
27219,-1.6871580143539786e-07
27220,-1.701457323036952e-07
27221,-1.715759030574466e-07
27222,-1.730063253362455e-07
27223,-1.744370107589843e-07
27224,-1.7586797092845247e-07
27225,-1.7729921743603205e-07
27226,-1.787307618664067e-07
27227,-1.801626158023378e-07
27228,-1.8159479082939546e-07
27229,-1.8302729854067226e-07
27230,-1.8446015054142766e-07
27231,-1.858933584536368e-07
27232,-1.8732693392042482e-07
27233,-1.8876088861034187e-07
27234,-1.9019523422147746e-07
27235,-1.9162998248538153e-07
27236,-1.9306514517074e-07
27237,-1.9450073408684554e-07
27238,-1.9593676108677482e-07
27239,-1.9737323807030592e-07
27240,-1.9881017698653665e-07
27241,-2.0024758983618785e-07
27242,-2.0168548867358592e-07
27243,-2.0312388560832283e-07
27244,-2.0456279280656083e-07
27245,-2.0600222249200582e-07
27246,-2.0744218694652242e-07
27247,-2.0888269851040283e-07
27248,-2.1032376958228555e-07
27249,-2.1176541261872837e-07
27250,-2.1320764013343922e-07
27251,-2.1465046469617987e-07
27252,-2.1609389893133936e-07
27253,-2.1753795551620112e-07
27254,-2.1898264717891373e-07
27255,-2.2042798669617585e-07
27256,-2.2187398689066263e-07
27257,-2.2332066062820326e-07
27258,-2.2476802081473612e-07
27259,-2.2621608039306203e-07
27260,-2.2766485233941715e-07
27261,-2.2911434965989416e-07
27262,-2.3056458538673018e-07
27263,-2.3201557257449527e-07
27264,-2.3346732429620186e-07
27265,-2.3491985363936414e-07
27266,-2.3637317370203852e-07
27267,-2.3782729758886265e-07
27268,-2.392822384071343e-07
27269,-2.4073800926293973e-07
27270,-2.4219462325737775e-07
27271,-2.4365209348288545e-07
27272,-2.451104330197049e-07
27273,-2.4656965493251046e-07
27274,-2.480297722672134e-07
27275,-2.4949079804798153e-07
27276,-2.5095274527447183e-07
27277,-2.524156269193136e-07
27278,-2.5387945592585405e-07
27279,-2.5534424520617274e-07
27280,-2.5681000763939474e-07
27281,-2.5827675607029436e-07
27282,-2.597445033082241e-07
27283,-2.612132621263515e-07
27284,-2.626830452612234e-07
27285,-2.64153865412655e-07
27286,-2.656257352439588e-07
27287,-2.670986673824897e-07
27288,-2.6857267442051654e-07
27289,-2.700477689164361e-07
27290,-2.715239633962584e-07
27291,-2.73001270355438e-07
27292,-2.7447970226097735e-07
27293,-2.759592715538159e-07
27294,-2.7743999065148257e-07
27295,-2.789218719510029e-07
27296,-2.8040492783203906e-07
27297,-2.818891706602379e-07
27298,-2.833746127907714e-07
27299,-2.848612665720518e-07
27300,-2.863491443495915e-07
27301,-2.878382584699964e-07
27302,-2.89328621285041e-07
27303,-2.9082024515583463e-07
27304,-2.9231314245703094e-07
27305,-2.9380732558106163e-07
27306,-2.953028069423711e-07
27307,-2.967995989816295e-07
27308,-2.9829771416986895e-07
27309,-2.997971650125772e-07
27310,-3.012979640536633e-07
27311,-3.0280012387931523e-07
27312,-3.043036571216987e-07
27313,-3.0580857646248675e-07
27314,-3.0731489463622014e-07
27315,-3.088226244334131e-07
27316,-3.103317787034937e-07
27317,-3.1184237035744027e-07
27318,-3.1335441237022047e-07
27319,-3.148679177828916e-07
27320,-3.163828997044795e-07
27321,-3.178993713135496e-07
27322,-3.194173458594429e-07
27323,-3.209368366632688e-07
27324,-3.2245785711854173e-07
27325,-3.239804206915338e-07
27326,-3.2550454092131027e-07
27327,-3.270302314194619e-07
27328,-3.285575058695451e-07
27329,-3.3008637802620096e-07
27330,-3.316168617140286e-07
27331,-3.331489708261311e-07
27332,-3.3468271932245167e-07
27333,-3.362181212278171e-07
27334,-3.3775519062977535e-07
27335,-3.392939416761838e-07
27336,-3.4083438857262365e-07
27337,-3.4237654557962124e-07
27338,-3.4392042700970153e-07
27339,-3.4546604722433693e-07
27340,-3.470134206307117e-07
27341,-3.485625616784532e-07
27342,-3.5011348485627597e-07
27343,-3.516662046885589e-07
27344,-3.5322073573191646e-07
27345,-3.5477709257177317e-07
27346,-3.563352898189374e-07
27347,-3.578953421062819e-07
27348,-3.5945726408540834e-07
27349,-3.6102107042349594e-07
27350,-3.6258677580021523e-07
27351,-3.641543949047862e-07
27352,-3.6572394243322535e-07
27353,-3.6729543308572515e-07
27354,-3.688688815642822e-07
27355,-3.704443025704925e-07
27356,-3.720217108036132e-07
27357,-3.7360112095884447e-07
27358,-3.751825477258797e-07
27359,-3.7676600578772075e-07
27360,-3.7835150981976406e-07
27361,-3.799390744891686e-07
27362,-3.815287144545239e-07
27363,-3.8312044436581376e-07
27364,-3.8471427886462086e-07
27365,-3.863102325847176e-07
27366,-3.879083201528502e-07
27367,-3.8950855618988134e-07
27368,-3.911109553121887e-07
27369,-3.927155321333149e-07
27370,-3.9432230126591417e-07
27371,-3.959312773239449e-07
27372,-3.975424749250723e-07
27373,-3.991559086933541e-07
27374,-4.007715932620764e-07
27375,-4.0238954327681585e-07
27376,-4.0400977339867935e-07
27377,-4.056322983076839e-07
27378,-4.0725713270629274e-07
27379,-4.088842913230299e-07
27380,-4.1051378891623233e-07
27381,-4.1214564027785837e-07
27382,-4.137798602373204e-07
27383,-4.154164636653863e-07
27384,-4.1705546547805054e-07
27385,-4.186968806404057e-07
27386,-4.203407241704535e-07
27387,-4.219870111428775e-07
27388,-4.2363575669271986e-07
27389,-4.252869760189263e-07
27390,-4.2694068438778347e-07
27391,-4.2859689713625767e-07
27392,-4.302556296750657e-07
27393,-4.3191689749164835e-07
27394,-4.3358071615291104e-07
27395,-4.352471013077536e-07
27396,-4.3691606868938863e-07
27397,-4.385876341173948e-07
27398,-4.402618134995345e-07
27399,-4.419386228333328e-07
27400,-4.4361807820733774e-07
27401,-4.4530019580222143e-07
27402,-4.4698499189144177e-07
27403,-4.486724828417929e-07
27404,-4.5036268511358136e-07
27405,-4.520556152605728e-07
27406,-4.537512899296362e-07
27407,-4.5544972586018136e-07
27408,-4.5715093988327474e-07
27409,-4.5885494892054753e-07
27410,-4.6056176998286246e-07
27411,-4.6227142016875023e-07
27412,-4.6398391666263305e-07
27413,-4.6569927673285223e-07
27414,-4.674175177295072e-07
27415,-4.6913865708216773e-07
27416,-4.708627122973675e-07
27417,-4.725897009560758e-07
27418,-4.743196407109242e-07
27419,-4.7605254928348447e-07
27420,-4.77788444461384e-07
27421,-4.795273440954366e-07
27422,-4.812692660967026e-07
27423,-4.830142284335725e-07
27424,-4.847622491288955e-07
27425,-4.8651334625708e-07
27426,-4.88267537941321e-07
27427,-4.900248423509053e-07
27428,-4.917852776985601e-07
27429,-4.935488622380156e-07
27430,-4.953156142616362e-07
27431,-4.970855520982145e-07
27432,-4.988586941110334e-07
27433,-5.006350586959714e-07
27434,-5.024146642799254e-07
27435,-5.041975293194299e-07
27436,-5.05983672299467e-07
27437,-5.077731117325541e-07
27438,-5.095658661580572e-07
27439,-5.113619541417899e-07
27440,-5.131613942758186e-07
27441,-5.14964205178591e-07
27442,-5.167704054952849e-07
27443,-5.185800138984157e-07
27444,-5.203930490887987e-07
27445,-5.222095297966084e-07
27446,-5.240294747828505e-07
27447,-5.258529028409972e-07
27448,-5.276798327988621e-07
27449,-5.295102835207721e-07
27450,-5.313442739098477e-07
27451,-5.331818229105943e-07
27452,-5.350229495116489e-07
27453,-5.368676727486854e-07
27454,-5.38716011707483e-07
27455,-5.405679855271992e-07
27456,-5.4242361340367e-07
27457,-5.442829145929144e-07
27458,-5.461459084146691e-07
27459,-5.480126142560106e-07
27460,-5.498830515750212e-07
27461,-5.517572399045152e-07
27462,-5.536351988556898e-07
27463,-5.555169481218772e-07
27464,-5.574025074821794e-07
27465,-5.592918968050712e-07
27466,-5.611851360519589e-07
27467,-5.630822452806031e-07
27468,-5.649832446484575e-07
27469,-5.668881544158887e-07
27470,-5.687969949492304e-07
27471,-5.70709786723689e-07
27472,-5.726265503260445e-07
27473,-5.745473064572357e-07
27474,-5.764720759346627e-07
27475,-5.78400879694322e-07
27476,-5.803337387927072e-07
27477,-5.82270674408499e-07
27478,-5.842117078440011e-07
27479,-5.861568605263067e-07
27480,-5.881061540083022e-07
27481,-5.900596099693547e-07
27482,-5.920172502157665e-07
27483,-5.93979096681007e-07
27484,-5.959451714256952e-07
27485,-5.979154966373221e-07
27486,-5.998900946297917e-07
27487,-6.018689878426702e-07
27488,-6.0385219884032e-07
27489,-6.058397503106998e-07
27490,-6.078316650641071e-07
27491,-6.098279660316481e-07
27492,-6.118286762635881e-07
27493,-6.138338189275582e-07
27494,-6.15843417306572e-07
27495,-6.178574947970077e-07
27496,-6.198760749064463e-07
27497,-6.218991812514266e-07
27498,-6.239268375551613e-07
27499,-6.259590676451962e-07
27500,-6.27995895451059e-07
27501,-6.30037345001899e-07
27502,-6.32083440424151e-07
27503,-6.341342059392127e-07
27504,-6.361896658612299e-07
27505,-6.382498445949067e-07
27506,-6.403147666334195e-07
27507,-6.423844565564542e-07
27508,-6.444589390283844e-07
27509,-6.465382387965611e-07
27510,-6.486223806897712e-07
27511,-6.507113896169033e-07
27512,-6.528052905657283e-07
27513,-6.549041086019788e-07
27514,-6.570078688685439e-07
27515,-6.591165965849232e-07
27516,-6.612303170469197e-07
27517,-6.633490556265498e-07
27518,-6.654728377721764e-07
27519,-6.676016890089018e-07
27520,-6.697356349392127e-07
27521,-6.718747012438333e-07
27522,-6.740189136828668e-07
27523,-6.761682980971158e-07
27524,-6.783228804097069e-07
27525,-6.804826866278838e-07
27526,-6.826477428450631e-07
27527,-6.848180752430738e-07
27528,-6.869937100946232e-07
27529,-6.891746737659428e-07
27530,-6.913609927196209e-07
27531,-6.935526935175849e-07
27532,-6.957498028242652e-07
27533,-6.979523474098696e-07
27534,-7.001603541537765e-07
27535,-7.023738500480697e-07
27536,-7.045928622011138e-07
27537,-7.068174178412089e-07
27538,-7.090475443203407e-07
27539,-7.112832691178749e-07
27540,-7.135246198443462e-07
27541,-7.157716242452084e-07
27542,-7.180243102045488e-07
27543,-7.202827057487826e-07
27544,-7.225468390502689e-07
27545,-7.248167384308731e-07
27546,-7.270924323653874e-07
27547,-7.293739494849069e-07
27548,-7.316613185800086e-07
27549,-7.339545686038591e-07
27550,-7.36253728675089e-07
27551,-7.385588280805966e-07
27552,-7.408698962780695e-07
27553,-7.431869628983982e-07
27554,-7.455100577478538e-07
27555,-7.47839210810077e-07
27556,-7.50174452247823e-07
27557,-7.525158124045657e-07
27558,-7.548633218057825e-07
27559,-7.572170111601009e-07
27560,-7.595769113601912e-07
27561,-7.619430534834281e-07
27562,-7.643154687923704e-07
27563,-7.666941887349815e-07
27564,-7.690792449446909e-07
27565,-7.71470669240222e-07
27566,-7.73868493625234e-07
27567,-7.762727502877945e-07
27568,-7.786834715996648e-07
27569,-7.811006901154272e-07
27570,-7.835244385714692e-07
27571,-7.85954749884833e-07
27572,-7.883916571519536e-07
27573,-7.908351936472652e-07
27574,-7.932853928217758e-07
27575,-7.957422883014858e-07
27576,-7.982059138858555e-07
27577,-8.006763035461454e-07
27578,-8.031534914238095e-07
27579,-8.056375118288357e-07
27580,-8.08128399238128e-07
27581,-8.106261882939457e-07
27582,-8.131309138023548e-07
27583,-8.156426107317774e-07
27584,-8.181613142116142e-07
27585,-8.206870595309948e-07
27586,-8.232198821376129e-07
27587,-8.257598176367323e-07
27588,-8.283069017903337e-07
27589,-8.308611705163794e-07
27590,-8.334226598883397e-07
27591,-8.359914061348133e-07
